Tweet;Tradução;Sentimento;Favoritos;Retweets;Data;Location;
VIM AQUI SÓ PRA DIZER QUE EU DAVA MUITO PRA ESSE AI ;I CAME HERE JUST TO SAY THAT I GAVE A LOT TO THIS WOE;2;1;0;03/11/2016;São Paulo, Brasil;
  Obrigada Michel por nos dar a chance de ver esse homi de novo;Thank you Michel for giving us the chance to see this homi of new;3;0;0;03/11/2016;São Paulo ;
Extremamente grata ao teló por virar pro Gabriel pra eu poder vê ele, e se Deus quiser o irmão dele, pelo resto do programa ;Extremely thankful teló by turning pro Gabriel I could see him, and, God willing, the brother of him, for the rest of the program;1;2;3;03/11/2016;São Paulo, Brasil;
mais um crush do the voice ?  http ;more a crush of the voice ? http;2;2;2;03/11/2016;Campinas, Brasil;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;tvd • jb;
RT : A ultima vaga é do modelo roqueiro que virou sertanejo ;RT : THE last wave is to model the rocker-turned-backcountry;1;0;3;03/11/2016;;
RT : Vem cantar aqui em casa ;RT : Come to sing here at home;2;0;5;03/11/2016;Divisa, Sant'Ana do Livramento;
  EITA ;JEEZ;2;0;0;03/11/2016;Campinas, São Paulo;
Gabriel amado vem cantar pra mim ;Gabriel loved come sing to me;2;0;0;03/11/2016;Itanhaem só mlk loko;
O Gabriel deveria ir pra um concurso de beleza ;Gabriel should go to a beauty contest;1;0;0;03/11/2016;São Paulo, Brasil;
A pessoa não quer interpretar uma música do Luan Santana, ela quer cantar IGUAL ao Luan Santana ;The person does not want to interpret a song by Luan Santana, she wants to sing it EQUAL to the Luan Santana;1;0;0;03/11/2016;São Paulo;
Obrigada por virar Teló ;Thank you for turning Teló;3;0;1;03/11/2016;São Paulo, Brasil;
RT : Que q p Elieser tá cantando? ;RT : That q p Elieser's singing?;2;0;9;03/11/2016;Videira/Florianopolis -SC;
Esse  da de brinks;This of brinks;2;0;0;03/11/2016;Paulínia, SP;
Lindo e canta Luan. Tenho interesse Gabriel ;Gorgeous and sings Luan. I am interested in Gabriel;2;0;0;03/11/2016;São Paulo, Brasil;
  mas luanatico é meio pombo ;but luanatico is half pigeon;2;0;0;03/11/2016;Campinas, São Paulo;
RT : Como os jurados do  não viraram para a menina da voz rouca? Canta mto a guria! E viram pra casa bosta.…;RT : As the judges of not turned to the little girl's voice hoarse? Sings mto the chick! And saw home page....;2;0;2;03/11/2016;Aqui todo mundo transa ? RJ ??;
RT : EITA Gabriel  Olá podemos ;RT : JEEZ Gabriel Hello we can;2;0;1;03/11/2016;Rio de Janeiro, Brasil;
Já tenho o  do  esse ano que lindo ?? http ;I already have the this year that beautiful ?? http;3;0;0;03/11/2016;São Paulo-Brasil;
RT : COLÍRIO PARA OS TELESPECTADORES, OBRIGADA TELÓ!!!! ;RT : EYE DROPS FOR THE VIEWERS, THANK YOU TELÓ!!!!;2;0;8;03/11/2016;campo grande rj;
  Teló completa o grupo com chave de ouro;Teló complete the group with a key of gold;2;1;0;03/11/2016;Atibaia;
Oi, Gabriel. ??  ;Hi, Gabriel. ??;2;1;0;03/11/2016;São Paulo - SP;
RT : Como os jurados do  não viraram para a menina da voz rouca? Canta mto a guria! E viram pra casa bosta.…;RT : As the judges of not turned to the little girl's voice hoarse? Sings mto the chick! And saw home page....;2;0;2;03/11/2016;;
To me obrigando a acreditar que o Teló catou esse moço pra dispensar nas batalhas ;To me forcing you to believe that the Teló catou this young man to dismiss in the battles;1;0;0;03/11/2016;São Paulo;
Gabriel seu lindo, bem vindo ao  ???;Gabriel your beautiful, welcome to the ???;2;0;0;03/11/2016;São Paulo, Brasil;
RT : Esse Gabriel (lindo!) vai ganhar o . Anotem aí;RT : This Gabriel (gorgeous!) will win the . Write them down here;3;0;7;03/11/2016;Fretado;
RT : Cantou Luan com um tom do Lucas Lucco  curti parabéns ;RT : Sang Luan with a tone of Lucas Lucco enjoyed congratulations;1;0;3;03/11/2016;RJ;
RT : Que q p Elieser tá cantando? ;RT : That q p Elieser's singing?;2;0;9;03/11/2016;;
Gente. Gabriel correa era o mascarado da coleção RIOT da wad e agora no ;Us. Gabriel correa was masked from the collection the RIOT of the wad, and now in the;2;3;0;03/11/2016;;
RT : Gueeenta, coração!!! ;RT : Gueeenta, heart!!!;2;0;17;03/11/2016;Salvador - Bahia;
Vou ver o Gabriel outras vezes  Valeu Teló  ;I am going to see Gabriel and other times it Was Teló;2;0;0;03/11/2016;São Paulo;
viroooooou ... Ja tenho mais um para torcer ? ;viroooooou ... Already I've got one more to cheer ?;1;1;0;03/11/2016;São Paulo ;
Aff o Teló disfarçou e virou pro magya ;Aff the Teló disguised himself and turned pro magya;2;1;0;03/11/2016;São Paulo;
O cara é bonito....mas nada de mais...sorry ;The guy is cute....but nothing more...sorry;1;0;0;03/11/2016;Brazil,São Paulo;
meu Deeus que carinha mais linda   viraria acadeira e tudo mais pra você, hooo la em casa!!;my Deeus that guy more beautiful turn acadeira and everything else for you, hooo la in the house!!;3;4;0;03/11/2016;São Paulo, Brasil;
RT : Vem cantar aqui em casa ;RT : Come to sing here at home;2;0;5;03/11/2016;me localizo ao seu lado,sempre;
Não acredito que ele perdeu aquela menina de voz maravilhosa , pra escolher mais uma de voz muito comum ??  ;I do not believe that he lost that girl wonderful voice to choose a voice very common ??;1;2;1;03/11/2016;São Paulo- Suzano;
A mina cantava infinitamente melhor, mas o gostoso jamais ficaria de fora.  ;The mine sang it infinitely better, but the hot never would be left out.;1;1;0;03/11/2016;São Paulo, Brasil;
Rapaz! Meu coração tava que nem o da Claudinha ;Boy! My heart was that not the Claudinha;2;0;0;03/11/2016;São Paulo ?;
RT : que homem desgraçado de lindo ;RT : that man ... beautiful;3;0;3;03/11/2016;Paranaguá / Curitiba ;
   tá maravilhoso;okay wonderful;3;0;0;03/11/2016;São Paulo, Brasil;
RT : Vem pro meu time Gabriel!! Já virei pra você seu lindo ;RT : Come pro my team Gabriel!! 've turned to you your beautiful;3;0;3;03/11/2016;;
RT : Vou começar a assistir The Voice todas as quintas por motivos de: moço que cantou chuva de arroz ;RT : I'm going to start watching The Voice every Thursday on the grounds of: the lad who sang it rain rice;2;0;1;03/11/2016;;
Só queria um sertanejo ganhando dessa vez ate pq acho EU que teria mais chances de fazer sucesso continuo  ;I just wanted a bushman gaining in that time ate cuz I think that would have more chances of making success continue;1;0;0;03/11/2016;Joanópolis, Brasil;
RT :   Até agora, só vi talentos.;RT : up Until now, I only saw talents.;2;0;5;03/11/2016;BRASIL;
Aeee ja tenho meu preferido ? ;... Already have my preferred can;2;0;0;03/11/2016;sbc, sp;
Esse FDP virou pra esse cara e não virou pra menina? Vsf! ;This FDP turned to this guy and not turned to the girl? Vsf!;2;0;0;03/11/2016;Brasil;
af não viraram pra menina mas o michel vira pra esse cara só pq cantou sertanejo que lixo ;af not turned to the girl but michel turns to this guy just cuz he sang the backcountry that garbage;1;1;3;03/11/2016;Barueri, Brasil;
Olar, Gabriel!  ;Olar, Gabriel!;2;14;3;03/11/2016;São Paulo;
RT : Vem pro meu time Gabriel!! Já virei pra você seu lindo ;RT : Come pro my team Gabriel!! 've turned to you your beautiful;3;0;3;03/11/2016;Jaú -SP;
RT : A ultima vaga é do modelo roqueiro que virou sertanejo ;RT : THE last wave is to model the rocker-turned-backcountry;1;0;3;03/11/2016;São Raimundo Nonato, Piauí;
Opa, ó fechado e top demais. Lacre!   http ;Opa, o closed and the top too. Seal! http;1;0;2;03/11/2016;Campinas, São Paulo;
chego o muso da temporada ;I get the muso of the season;2;0;0;03/11/2016;São Paulo, Brazil;
31 anos  ????????;31 years ????????;2;0;0;03/11/2016;São Paulo;
Afff Teló... Tira ele daí ;Afff Teló... Takes it from there;2;1;0;03/11/2016;Santo André, Brasil;
aeeeeeee virouuuu  ;aeeeeeee virouuuu;2;0;0;03/11/2016;São Paulo, Brasil;
OBRIGADO MICHEL TÉLO, POR TER VIRADO PARA O GABRIEL  ;THANK YOU MICHEL TÉLO, HAVE TURNED TO THE GABRIEL;2;1;1;03/11/2016;São Paulo;
Apaixonadaaaaaaaaaaaaa nesse Gabriel  ??;Apaixonadaaaaaaaaaaaaa that Gabriel can?;2;1;0;03/11/2016;São Paulo, Brasil;
RT : GABRIEL dos meus sonhos  http ;RT : GABRIEL of my dreams http;2;0;6;03/11/2016;Maringá, Pr;
RT : Esse Gabriel (lindo!) vai ganhar o . Anotem aí;RT : This Gabriel (gorgeous!) will win the . Write them down here;3;0;7;03/11/2016;Bauru, SP;
RT : Vem cantar aqui em casa ;RT : Come to sing here at home;2;0;5;03/11/2016;BH ;
MEUDEUS Q HOMBRE É ESSE ;YOUTU.BE Q] IS THIS;2;2;1;03/11/2016;São Paulo;
Tenho uma PREGUIÇA dessas musica do Luan Santana q ces num faz ideia ;I have a LAZINESS of this musica do Luan Santana q ces a idea;2;0;0;03/11/2016;São Paulo;
  tá demais;thanks too;3;0;0;03/11/2016;São Paulo, Brasil;
Lindo e canta bem, mais tinha que ser sertanejo universitário?!! Afff ;Gorgeous and sings well, more had to be sertanejo universitário?!! Afff;3;0;0;03/11/2016;@drikcassilva;
Uhuuuuuul nossa cota de magya está garantida ??? ;Uhuuuuuul our quota of magya is guaranteed ???;2;2;0;03/11/2016;São Paulo;
eu achei que ele canta bem ;I found that he sings well;3;0;0;03/11/2016;;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;São Paulo;
Se eu fosse no  e me perguntassem quando eu descobri que queria cantar eu diria que foi um dia no karaokê depois da tequila.;If I was in and asked me when I knew I wanted to sing I would say that it was a day in the karaoke after the tequila.;1;1;0;03/11/2016;São Paulo/Brasil;
Retardado esse Michel Teló ;Retarded this Michel Teló;2;1;0;03/11/2016;São Paulo;
Como os jurados do  não viraram para a menina da voz rouca? Canta mto a guria! E viram pra casa bosta. Fala sério!!!;As the judges of not turned to the little girl's voice hoarse? Sings mto the chick! And saw the home page. Seriously!!!;2;7;2;03/11/2016;Sao Paulo, Brazil;
meu Deus que isso ? ;my God this ?;2;1;0;03/11/2016;Santo André, Brasil;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;Brasil;
EITA Gabriel  Olá podemos ;JEEZ Gabriel Hello we can;2;1;1;03/11/2016;São Paulo, Brasil;
Sabe aquela igreja? To aqui na frente, imaginando chuva de arroz na gente...?  ;You know that church? To here in front, imagining a rain of rice in the us...?;3;0;0;03/11/2016;Capão Redondo, São Paulo;
RT : 31 lindo desse jeito? Jesus amado ;RT : 31 beautiful that way? Jesus loved;1;0;3;03/11/2016;;
Preferia mil vezes a Júlia ao invés desse Luan Santana Falsificado. Podiam trabalhar e ajudar a bichinha. ;I preferred a thousand times to Julia instead of this Luan Santana Faked. They could work and help sissy.;1;2;3;03/11/2016;Santos, São Paulo;
Canta aqui na minha cama, tesudo ;Sings here in my bed, horny;2;3;4;03/11/2016;São Paulo, Brasil;
RT : Ninguém virou pra Lorde de Juazeiro ;RT : No one turned to Lord Juazeiro;2;0;15;03/11/2016;Brasil;
RT : COLÍRIO PARA OS TELESPECTADORES, OBRIGADA TELÓ!!!! ;RT : EYE DROPS FOR THE VIEWERS, THANK YOU TELÓ!!!!;2;0;8;03/11/2016;Corumbá de Goiás, Brasil;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;;
RT : Esse Gabriel (lindo!) vai ganhar o . Anotem aí;RT : This Gabriel (gorgeous!) will win the . Write them down here;3;0;7;03/11/2016;São Paulo, Brasil;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;SP;
A banda do  é monstra;The band is monstra;2;0;0;03/11/2016;Osasco ;
Gabriel nosso endereço nosso apartamento ;Gabriel our address to our apartment;2;1;0;03/11/2016;São Paulo, Brasil;
RT : Quem é a Claudia Leite na Cadeira do ;RT : Who is Claudia Milk on the Chair;2;0;1;03/11/2016;bh;
Nossa milagre não vai virar pra magya sertanejo?  ;Our miracle was not going to turn to magya the backcountry?;1;0;0;03/11/2016;São Paulo;
Virooooooooo ;Virooooooooo;2;0;0;03/11/2016;São Paulo ?;
Oi Gabriel Correa!  http ;Hi Gabriel Correa! http;2;2;1;03/11/2016;São Paulo, Brasil;
VIROOOOOU ;VIROOOOOU;2;1;0;03/11/2016;São Bernardo do Campo - SP;
RT : COLÍRIO PARA OS TELESPECTADORES, OBRIGADA TELÓ!!!! ;RT : EYE DROPS FOR THE VIEWERS, THANK YOU TELÓ!!!!;2;0;8;03/11/2016;BH;
RT : Esse Gabriel (lindo!) vai ganhar o . Anotem aí;RT : This Gabriel (gorgeous!) will win the . Write them down here;3;0;7;03/11/2016;;
RT : Esse Gabriel (lindo!) vai ganhar o . Anotem aí;RT : This Gabriel (gorgeous!) will win the . Write them down here;3;0;7;03/11/2016;Brazil;
Vou começar a assistir The Voice todas as quintas por motivos de: moço que cantou chuva de arroz ;I'm going to start watching The Voice every Thursday on the grounds of: the lad who sang it rain rice;2;4;1;03/11/2016;Porto Feliz - SP ;
RT : Quero Gabriel cantando de sunga branca da próxima vez, ajuda aí produção  ;RT : I Want Gabriel singing speedo white next time, help there production;3;0;2;03/11/2016;antonerolli 29-30/10 ;
RT : Vem cantar aqui em casa ;RT : Come to sing here at home;2;0;5;03/11/2016;São Paulo, Brasil;
Tocando Sinais de 2010 ? ;Touching Signs of 2010 ?;2;0;0;03/11/2016;+55013 ;
RT : Olá Gabriel  http ;RT : Hello Gabriel http;2;0;3;03/11/2016;errejota;
Todos fecharam o time já! ?? ;All closed down, the team already! ??;2;0;0;03/11/2016;Santos - SP;
esforçado, mas ZERO vibe sertanejo. ;hard, but ZERO vibe sertanejo.;1;2;0;03/11/2016;São Paulo;
Telo não virou pra Júlia que canta bem, mais virou pro Gabriel que canta mal  http ;Telo is not turned to Julia who sings as well, more turned pro Gabriel who sings evil http;2;0;0;03/11/2016;São Paulo, Brasil;
Tá bolada ou não tá?  http ;Yeah the jackpot or not okay? http;2;0;0;03/11/2016;São Paulo, Brasil;
Boy magya e sensível, não canta isso tudo, mas WHO CARES? ;Boy magya and sensitive, does not sing all of it, but WHO CARES?;1;3;3;03/11/2016;;
RT : que homem desgraçado de lindo ;RT : that man ... beautiful;3;0;3;03/11/2016;Maringá, Brasil;
RT : COLÍRIO PARA OS TELESPECTADORES, OBRIGADA TELÓ!!!! ;RT : EYE DROPS FOR THE VIEWERS, THANK YOU TELÓ!!!!;2;0;8;03/11/2016;São Paulo;
A ultima vaga é do modelo roqueiro que virou sertanejo ;The last wave is to model the rocker-turned-backcountry;3;2;3;03/11/2016;Santo André SP;
e esse namorado GATO em Gabriel????? ;and this boyfriend CAT in Gabriel?????;2;0;0;03/11/2016;São Paulo, Brasil;
Parabéns p esse homem ???? ;Congratulations p this man ????;2;0;0;03/11/2016;Guarujá, Brasil;
RT : COLÍRIO PARA OS TELESPECTADORES, OBRIGADA TELÓ!!!! ;RT : EYE DROPS FOR THE VIEWERS, THANK YOU TELÓ!!!!;2;0;8;03/11/2016;;
RT : COLÍRIO PARA OS TELESPECTADORES, OBRIGADA TELÓ!!!! ;RT : EYE DROPS FOR THE VIEWERS, THANK YOU TELÓ!!!!;2;0;8;03/11/2016;CURITIBA-PR;
  mdsssssssss to imaginando chuva de arroz em mim e nesse boy geeente;mdsssssssss to imagining a rain of rice in me and this boy first look;2;0;0;03/11/2016;São Paulo ;
RT : GABRIEL dos meus sonhos  http ;RT : GABRIEL of my dreams http;2;0;6;03/11/2016;BH/MG;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;;
Esse Gabriel (lindo!) vai ganhar o . Anotem aí;This Gabriel (gorgeous!) will win the . Write them down here;3;25;7;03/11/2016;São Paulo, SP;
RT : Que moço lindo, nossinhora eu casava com ele fácil  ;RT : That boy is gorgeous, nossinhora I marry him easy;1;0;3;03/11/2016;;
RT : Clique em 'seguir' e receba Tweets sobre o último dia de audições do  em tempo real na TL!  ? htt…;RT : Click the 'follow' and receive Tweets on the last day of hearings in real time on the TL! ? htt...;2;0;13;03/11/2016;Itaguaí, Brasil;
VIRAAAAAAAAAA  ;VIRAAAAAAAAAA;2;0;0;03/11/2016;São Bernardo do Campo - SP;
vira logo   ;turn;2;1;0;03/11/2016;São Paulo, Brasil;
Nada tão previsível quanto essa virada de cadeira do Teló ??? ;Nothing as predictable as this turn of chair Teló ???;1;0;0;03/11/2016;Brazil;
RT : Que q p Elieser tá cantando? ;RT : That q p Elieser's singing?;2;0;9;03/11/2016;Brasil;
RT : Olá Gabriel  http ;RT : Hello Gabriel http;2;0;3;03/11/2016;Macaé, Rio de Janeiro;
Eu viro tudo pra você cara ;I turn everything to you guy;2;0;0;03/11/2016;São Paulo - Brazil;
RT : Quero Gabriel cantando de sunga branca da próxima vez, ajuda aí produção  ;RT : I Want Gabriel singing speedo white next time, help there production;3;0;2;03/11/2016;?bolha.vilanelli.gn? ;
q gato esse cara  ;q cat this guy;2;0;0;03/11/2016;São Paulo;
Retiro tudo o que eu já disse sobre sertanejo nessa vida?????? ;The retreat of all that I have said about the backcountry in this life??????;2;0;0;03/11/2016;São Paulo, Brasil;
não vai virar? ?? ;will not turn over? ??;1;0;0;03/11/2016;São Paulo ;
RT : Vem cantar aqui em casa ;RT : Come to sing here at home;2;0;5;03/11/2016;+055;
RT : Vem pro meu time Gabriel!! Já virei pra você seu lindo ;RT : Come pro my team Gabriel!! 've turned to you your beautiful;3;0;3;03/11/2016;;
RT : As histórias das vidas no  emocionam.;RT : The stories of the lives in emoting.;2;0;6;03/11/2016;BRASIL;
RT : Que q p Elieser tá cantando? ;RT : That q p Elieser's singing?;2;0;9;03/11/2016;Natal, RN.;
Ai achei péssimo esse boy, se fosse modelo iria ser melhor ;Oh I thought terrible this boy, if it were the model would be better;1;0;0;03/11/2016;São Paulo;
Gostei mas não amei... ? ;I liked but not loved... ?;3;0;0;03/11/2016;Brasil , São Paulo Sp;
RT : Aparece um deus grego desse cantando Luan Santana. Alguém pode me segurar? ;RT : a Greek god in that singing Luan Santana. Can someone hold me?;2;0;1;03/11/2016;;
RT : Cantou Luan com um tom do Lucas Lucco  curti parabéns ;RT : Sang Luan with a tone of Lucas Lucco enjoyed congratulations;1;0;3;03/11/2016;Santos/SP - BRASIL;
RT : Gueeenta, coração!!! ;RT : Gueeenta, heart!!!;2;0;17;03/11/2016;Mesquita, Rio de Janeiro;
GABRIEL ME FODE ;GABRIEL FUCKS ME;2;1;0;03/11/2016;Jundiaí, São Paulo;
Eu quero você????? ;I want you?????;2;0;0;03/11/2016;São Paulo;
Vem chorar aqui em casaaaa ;Come cry here in casaaaa;2;1;0;03/11/2016;Campinas, São Paulo;
lindo  eu viroooo ;beautiful I viroooo;3;1;0;03/11/2016;São Paulo, Brasil;
Esse Gabriel Coimbra hein tá de parabéns ? ;This Gabriel Coimbra huh yeah congratulations ?;2;0;0;03/11/2016;São Paulo, Brasil;
RT : GABRIEL dos meus sonhos  http ;RT : GABRIEL of my dreams http;2;0;6;03/11/2016;;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;Toronto, Ontario;
Olha esse gato meu Deus ;Look at this cat, my God;2;0;0;03/11/2016;sbc, sp;
RT : Clique em 'seguir' e receba Tweets sobre o último dia de audições do  em tempo real na TL!  ? htt…;RT : Click the 'follow' and receive Tweets on the last day of hearings in real time on the TL! ? htt...;2;0;13;03/11/2016;;
Quem é a Claudia Leite na Cadeira do ;Who is Claudia Milk on the Chair;2;3;1;03/11/2016;Arujá, Brasil;
Eu me apaixonei por esse meninooo ÉDoGabriel ;I fell in love with this meninooo ÉDoGabriel;1;0;0;03/11/2016;Guarujá, Brasil;
Chora assim aqui hein casa chuchu ;Cries like that here eh house chayote;2;1;0;03/11/2016;Cambuí - MG;
Q gatoooooooo ;Q gatoooooooo;2;0;0;03/11/2016;São Paulo, Brasil;
Eu amei essa voz rouca da Júlia ribeiro ? ;I loved that husky voice of Julia ribeiro ?;3;2;1;03/11/2016;Guarulhos-SP;
Cantando Chuva de Arroz é pra matar ;Singing Rain of Rice is to kill;2;0;0;03/11/2016;Brazil, SP;
Cantou Luan com um tom do Lucas Lucco  curti parabéns ;Sang Luan with a tone of Lucas Lucco enjoyed congratulations;3;9;3;03/11/2016;São Paulo, Brasil;
RT : Olá Gabriel  http ;RT : Hello Gabriel http;2;0;3;03/11/2016;;
que homem desgraçado de lindo ;that man ... beautiful;3;0;3;03/11/2016;Sorocaba, Brasil;
Corre que ta passando a musica chuva de arroz no  ;Runs that ta passing the music rain of rice in the;3;0;0;03/11/2016;Osasco-SP;
Desculpe minha sinceridade, mas se ninguém te virar a cadeira, o meu coração já está virado por você querido.  ;Sorry my sincerity, but if nobody can turn the chair, my heart is already turned on you dear.;1;0;1;03/11/2016;São Paulo;
AI QUE LINDO MEU ;OH THAT'S BEAUTIFUL MY;2;0;0;03/11/2016;ABC Paulista ;
Olha esse Gabriel, que magia ;Look at this Gabriel, that magic;2;0;0;03/11/2016;São Paulo, Brasil;
Que homem é esse Brasil? ;Who is this man in Brazil?;2;0;0;03/11/2016;Móoca, São Paulo;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;Itanhaem só mlk loko;
OLAAAR, GABRIEL. ;OLAAAR, GABRIEL.;2;2;3;03/11/2016;;
perfil de vencedor esse aí ;profile of a winner this one;3;0;0;03/11/2016;são paulo;
Viraaa pra ele Teló  ?????? ;Viraaa him Teló ??????;2;0;0;03/11/2016;São Paulo;
Me apaixonei, perdidamente...?  ;I fell in love, madly...?;2;1;0;03/11/2016;Capão Redondo, São Paulo;
  ainda tá cantando Luan ??? MEU PAI ;we're still singing Luan ??? MY FATHER;2;1;0;03/11/2016;São Paulo, Brasil;
RT : Que q p Elieser tá cantando? ;RT : That q p Elieser's singing?;2;0;9;03/11/2016;São Paulo, Brasil;
Esse ja passou, precisa nem cantar não ;This already passed, you need not sing do not;1;0;0;03/11/2016;sampa;
Meu Deus que homem ;My God that man;2;0;0;03/11/2016;São Paulo, Brasil;
nossa que gatinho  ;our kitten;2;0;0;03/11/2016;Taboão da Serra  ;
o lado hetero até chora ;the side straight up cry;2;0;0;03/11/2016;êxtase santana;
nãoa aguento um cara de olho azul.  ;nãoa stand a guy with blue eye.;2;0;0;03/11/2016;São Paulo;
RT : 31 lindo desse jeito? Jesus amado ;RT : 31 beautiful that way? Jesus loved;1;0;3;03/11/2016;;
eu viraria meu coração pra esse cara q belezura ;I would turn my heart to this guy gorgeous;3;7;0;03/11/2016;;
Se o Teló virar eu paro de assistir A voz do Gabriel não chega perto da da Júlia  Sorry ;If the Teló turn and I stop to watch The voice of Gabriel does not come close to Julia Sorry;1;1;0;03/11/2016;São Paulo;
Sertanejo ele já virou...??? ;Sertanejo, he has already turned...???;2;0;0;03/11/2016;São Paulo;
Vira logo teló ;Turn teló;2;0;0;03/11/2016;São Paulo;
QUE CARA É ESSE NO  ??;WHO IS THIS GUY IN THE ??;2;0;0;03/11/2016;São Paulo, Brasil;
  e eu também pirei com você;and I also freaked out with you;3;0;0;03/11/2016;São Paulo, Brasil;
Vem pro meu time Gabriel!! Já virei pra você seu lindo ;Comes pro my team Gabriel!! 've turned to you your beautiful;3;4;3;03/11/2016;Guarulhos, Brasil;
Gabriel ??????  eitaaaa que gato;Gabriel ?????? eitaaaa that cat;2;0;0;03/11/2016;Brasil, São Paulo;
Gente, Cristian Grey Brasileiro S.O.S  ;People, Cristian Grey Brazilian S. O. S;2;0;0;03/11/2016;São Bernardo do Campo - SP;
QUE GATO ESSE GABRIEL MEU DEUS ;THAT CAT THAT GABRIEL MY GOD;2;0;0;03/11/2016;Santo André, Brasil;
RT : COLÍRIO PARA OS TELESPECTADORES, OBRIGADA TELÓ!!!! ;RT : EYE DROPS FOR THE VIEWERS, THANK YOU TELÓ!!!!;2;0;8;03/11/2016;São Paulo, Brasil;
Pra esse eu viro a minha vida. Viro pro lado que ele quiser. ? ;For this I turn to my life. Turn pro side that he wants. ?;3;0;0;03/11/2016;São Paulo, Brasil;
Ola gostaria de dizer que eu quero esse Gabriel  ;Hello I would like to say that I want this Gabriel;2;0;0;03/11/2016;São Paulo ;
O nível dessa temporada está alto, como eu não era desde a 2ª temporada, estou muito ansioso pra ver como serão as batalhas. ;The level of this season is high, as I wasn't since the 2nd season, I'm so looking forward to see how will be the battles.;1;3;1;03/11/2016;Caraguatatuba, São Paulo;
Que homem esse sertanejo ;That man this country;2;1;0;03/11/2016;São Paulo, Brasil;
RT : Ninguém virou pra Lorde de Juazeiro ;RT : No one turned to Lord Juazeiro;2;0;15;03/11/2016;Brasil;
Que issooo hemmm Gabriel Corrêa ???? ;That issooo hemmm Gabriel Corrêa ????;2;1;0;03/11/2016;Santa Catarina, Brasil;
Michel Teló não sabe de nada  ;Michel Teló don't know anything;2;0;0;03/11/2016;Itajubá;
Se eu tivesse com a minha equipe completa iam ter q travar minha cadeira, pq eu ia virar pra geral só pra sacanear mesmo ;If I had my complete team would have q hang my chair, because I would turn to general just to sacanear the same;1;0;0;03/11/2016;São Paulo, Brasil;
RT : Ninguém virou pra Lorde de Juazeiro ;RT : No one turned to Lord Juazeiro;2;0;15;03/11/2016;Rio de Janeiro - RJ;
RT : Que homem lindo, pelo amor!!!!! ;RT : What a beautiful man, by the love!!!!!;3;0;1;03/11/2016;Campinas, Brasil;
Gabriel tá de parabéns viu  Gato  ;Gabriel yeah congratulations saw Cat;2;0;0;03/11/2016;São Paulo;
Olá tenho interesse ;Hello, I am interested;2;0;0;03/11/2016;Santos/ SP;
voz linda  arrasouuu ;beautiful voice arrasouuu;3;1;0;03/11/2016;São Paulo, Brasil;
RT : Que q p Elieser tá cantando? ;RT : That q p Elieser's singing?;2;0;9;03/11/2016;Paranavaí/Curitiba;
mas o cara é lindo convenhamos ;but the guy is gorgeous doesn't;3;0;0;03/11/2016;Itajubá ;
? achei que ninguém já virar , quase fui lá aperta o botão pra eles ? ;? I found that no one has ever turn around , I almost got there pushes the button for them ?;1;0;0;03/11/2016;São Jose dos Campos - SP;
Gabriel meu filho, pra que tanta beleza?  ?;Gabriel, my son, for so much beauty? ?;3;1;0;03/11/2016;São Paulo;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;RYDERSQUAD / mattsquad;
RT : "Eu quero ser do time dessa mulher maravilhosa, CLAUDIA LEITTE" já gostei dela  ;RT : "I want to be the team of this wonderful woman, CLAUDIA LEITTE" have you enjoyed it;3;0;11;03/11/2016;Brasil MG;
  mdsss que gato esse gabriel;mdsss that cat that gabriel;2;1;0;03/11/2016;São Paulo, Brasil;
Eita! Já virei minha cadeira p vc ;Jeez! Already turned my chair p vc;2;2;0;03/11/2016;São Paulo, Brasil;
SAPÃO E CANTA BEM ???? ;SAPÃO AND SINGS WELL ????;2;0;0;03/11/2016;São Paulo ;
Lindo esse Gabriel! ;Beautiful this Gabriel!;3;0;0;03/11/2016;São Paulo;
