Tweet;Tradução;Sentimento;Favoritos;Retweets;Data;Location;
É Hojeee...  http ;It is Of... http;2;2;0;27/10/2016;Rio de Janeiro;
RT : E aí? Numa escala 'técnicos do ' como vocês estão hoje? http ;RT : AND then? On a scale of 'technical' how are you today? http;2;0;51;27/10/2016;Sant'Ana do Livramento, Brasil;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;Sete Lagoas, Minas Gerais ;
   http  21 Times Andrew Was The Most Precise Baker On "Bake Off" http ;http 21 Times Andrew Was The Most Have Baker On "Bake Off" http;2;0;0;27/10/2016;;
Hoje tem ! Quem tá animado tuíta comigo Ajayô!!!   http ;Today has ! Who's excited tuíta me Ajayô!!! http;2;246;34;27/10/2016;Salvador, Bahia, Brasil;
HOJE TEM TVB <3 <3  ;TODAY HAS TVB <3 <3;2;1;0;27/10/2016;Campo Grande, Brasil;
Hoje tem  ??;Today has ??;2;0;0;27/10/2016;Garanhuns, Brasil;
RT : Priscila Brenner cantando The Scientist na sua audição. Muito maravilhosa! ??  http ;RT : Priscila Brenner cantando The Scientist in his hearing. Very wonderful! ?? http;2;0;47;27/10/2016;? ?;
   http  This Guy Plays Shitty Flute Covers Of Pop Songs And It's Honestly... http ;http This Guy Plays Shitty Flute Covers Of Pop Songs And It's Honestly the... http;2;0;0;26/10/2016;;
   http  There’s An Alt-Right In Australia And It’s Called  http ;http There's An Alt-Right In Australia And It's Called http;2;0;0;26/10/2016;;
Vou esperar o  que eu ganho mais.;I'm going to wait for what I gain more.;1;0;0;27/10/2016;Belo Horizonte, Minas Gerais;
RT : Trecho exclusivo do musical do  que vai rolar hoje? TEMOS!! Tô surtando desde já com a música escolhida: htt…;RT : exclusive extract of music that will roll today? We HAVE!! I'm surtando since already with the selected song: htt...;2;0;10;27/10/2016;Amazonas;
   http  What Kind Of Mom Friend Are You? http ;http What Kind Of Mom Friend Are You? http;2;0;0;27/10/2016;;
Hoje tem   o/;Today it has the/;2;0;0;27/10/2016;Joaçaba, Brasil;
Que demora pro ;That takes a pro;2;1;1;27/10/2016;Rio de Janeiro, ;
RT : Quer ouvir o que deixou a  assim? Tem playlist com todas as versões do  aqui ó ? https /t.c…;RT : Want to hear the left as well? Has a playlist with all the versions of here o ? https /t. c...;1;0;30;26/10/2016;Fortaleza / Ceará ;
RT : Joelma no  !!! Amoooooo!!!?? ;RT : Joelma on !!! Amoooooo!!!??;2;0;277;25/10/2016;;
  Ansioso pra hoje ... ?;Looking forward to today ... ?;2;0;0;27/10/2016;Governador Valadares-MG;
Gente, dizem que passou uma chamada na InterTV do RN dando que o  vai ser em rede amanhã no Fuso -1. Acho que foi erro.;People, say they went on a call on the InterTV of the RN giving that will be on the network tomorrow in Zone -1. I think that it was an error.;2;0;0;26/10/2016;Ananindeua  Para Brazil;
Txe ta cantar Lulu ;Txe ta sing Lulu;2;0;0;27/10/2016;Saturno;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;Recife, Brasil;
RT : BRUNO GADIOL MEU NOVO CRUSH  http ;RT : BRUNO GADIOL MY NEW CRUSH http;2;0;222;26/10/2016;;
   http  18 Jokes That Will Make All Coffee Addicts Laugh http ;http 18 Jokes That Will Make All Coffee Addicts Laugh http;2;0;0;27/10/2016;;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;Guarulhos, São Paulo;
RT : Minha porta de entrada pro The Voice Brasil.!!! *-* http ;RT : My port of entry pro The Voice Brasil.!!! *-* http;2;0;63;26/10/2016;Guarujá - SP;
Não esperava menos desse time maravilhoso!  http ;Did not expect less of this time wonderful! http;1;2;0;26/10/2016;Florianópolis, Brasil;
Nas audições às cegas eu viro a cadeira do  para o   ;In the hearings to the blind I turn the chair to the;2;0;0;25/10/2016;Rio de Janeiro - Brasil;
So os afrontes de hoje do  ja valeu o programa todo APRENDE  o Brasil gosta e disso http ;So the afrontes today's already worth the whole program LEARNS the Brazil like and also http;1;8;0;27/10/2016;;
Por isso  >>>>>>>>>>> ;So >>>>>>>>>>>;1;1;0;27/10/2016;Minas Gerais, Brasil;
Escala 5 http ;Scale 5 http;2;0;0;27/10/2016;Rio de Janeiro, Brasil;
Listen? Manda corajiiii ;Listen? Send corajiiii;2;0;0;27/10/2016;Saturno;
Hoje é dia de  \o/ http ;Today is the day \o/ http;2;6;2;27/10/2016;Belém, Pará, Brasil;
      Será que ninguém falou ainda que esse negóci… http ;Will be that no one told that this reg... http;2;0;0;27/10/2016;Monte Santo, Ba - Brazil;
RT : Hoje é dia de  ?;RT : Today is the day of ?;2;0;4;27/10/2016;Salvador, Brasil;
      ajayô!;ajayô!;2;0;0;27/10/2016;;
   http  16 Soothing Soups To Eat When You're Sick http ;http 16 Soothing Soups To Eat When You're Sick http;2;0;0;26/10/2016;;
   http  This One Food Question Will Determine If You're An Adult http ;http This One Food Question Will Determine If You're An Adult ... http;2;0;0;25/10/2016;;
Feito pelo meu ãClube no Instagram. Isso me inspira!! ???    http ;Made by my ãClube on Instagram. This inspires me!! can can can http;2;2;1;26/10/2016;São José, Brasil;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Brasil;
      claramente 1 ahahhaha;clearly 1 ahahhaha;2;0;0;27/10/2016;;
RT : E aí? Numa escala 'técnicos do ' como vocês estão hoje? http ;RT : AND then? On a scale of 'technical' how are you today? http;2;0;51;27/10/2016;;
RT : Hoje tem ! Quem tá animado tuíta comigo Ajayô!!!   http ;RT : Today has ! Who's excited tuíta me Ajayô!!! http;2;0;34;27/10/2016;Nova Iguaçu, Brasil;
RT : .  se emociona,  fica chocado e mais! Veja o que vai rolar no  de hoje: https /…;RT : . if moved, shocked and more! See what you are going to roll in today: https /...;3;0;24;27/10/2016;Rio de Janeiro;
mas dps é quinta e tem o melhor programa mundo ?  http ;but dps is fifth and has the best program in the world ? http;1;0;0;25/10/2016;;
RT : Né?! RT : Parece que, realmente, the book is definitivamente on the table. Willing and able . ;RT : Right?! RT : it Seems that, really, the book is definitely on the table. Willing and able .;2;0;1;26/10/2016;Betim, Brasil;
Se não for pra lacrar ele nem vai, hj tem humilde residência ;If it is not to seal it, or will, hj has a humble residence;1;0;0;27/10/2016;Goiás, Brasil;
tchau  ..migrando geral pro ;bye ..migrating general pro;2;0;0;27/10/2016;here;
   http  Life Is Hard, So Here's 17 Pictures Of Dogs Loving The Shit Out O... http ;http Life Is Hard, So Here's 17 Pictures Of Dogs Loving The Shit Out The... http;1;0;0;26/10/2016;;
kkkkkkkkkkkkkkkkkkkk http ;kkkkkkkkkkkkkkkkkkkk http;2;0;0;26/10/2016;Natal/RN;
   http  17 Hilarious Posts About Muggleborns At Hogwarts http ;http 17 Hilarious Posts About Muggleborns At Hogwarts http;2;0;0;26/10/2016;;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;;
RT : Co-me-ça, co-me-ça, co-me-ça!!! ? http ;RT : Co-me-t, co-me-t, co-I-t!!! ? http;2;0;14;27/10/2016;Nova Iguaçu, Brasil;
hoje têm ;today have;2;0;0;27/10/2016;Califórnia, USA;
RT : E aí? Numa escala 'técnicos do ' como vocês estão hoje? http ;RT : AND then? On a scale of 'technical' how are you today? http;2;0;51;27/10/2016;Aqui;
      3;3;2;0;0;27/10/2016;Curitiba, Brasil;
RT : eu vendo você beijar outras bocas  http ;RT : I saw you kissing other mouths http;2;0;75;27/10/2016;Brasília-DF;
     os dois dignos de   ????;the two worthy of ????;3;0;0;26/10/2016;Belém, Brasil;
MARAVILHOSAAAAAA http ;MARAVILHOSAAAAAA http;2;0;0;26/10/2016;Rio de Janeiro - RJ;
RT :   Lindo!! Vai ser demais, não vejo a hora de assistir e te ver arrasando. ó ???;RT : Beautiful!! Will be too much, I can't wait to watch and see you destroyed. o ?for sorting me out?;1;0;1;27/10/2016;guarulhos sp;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;Rio de Janeiro;
Segue o Fluxo aqui no QG do The Voice Brasil !!!!     … http ;Following the Flow here in the HQ of the Voice Brazil !!!! the ... http;2;0;0;27/10/2016;-22.9585108, -43.40539179;
RT : Sensualidade em ritmo latino! Aprenda a coreografia de "Corazón" com a técnica : http ;RT : Sensuality rhythm Latin! Learn the choreography of "Corazón" with the technique : http;2;0;98;26/10/2016;;
Hora de saber quem tá no topo dos vídeos mais vistos no ! ? Olha aí: http  http ;Time to know who's at the top of the most viewed videos in the ! ? Look there: http http;3;76;13;27/10/2016;;
   http  Can You Guess Which Cheesecake Factory Item Has The Most Calories... http ;http Can You Guess Which Cheesecake Factory Item Has The Most Calories... http;2;0;0;26/10/2016;;
   tá atras do mundial do palmeiras ???;yeah behind the world of palm trees ???;3;0;0;26/10/2016;São Paulo, Brasil;
RT : Mesmo depois de cinco temporadas   continua sendo o reality musical mais assistido da TV aberta https /t…;RT : Even after five seasons continues to be the reality musical most-watched TV broadcast https /t...;2;0;18;26/10/2016;Bahia ;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Taquaritinga-SP;
RT : Hoje tem ! Quem tá animado tuíta comigo Ajayô!!!   http ;RT : Today has ! Who's excited tuíta me Ajayô!!! http;2;0;34;27/10/2016;;
RT : E aí? Numa escala 'técnicos do ' como vocês estão hoje? http ;RT : AND then? On a scale of 'technical' how are you today? http;2;0;51;27/10/2016;São José do Egito, Pernambuco;
   Vou lhe responder sinceramente, tirando você e outras duas vozes, O The Voice deixa muito a desejar..;I'm going to respond to him sincerely, taking you and the other two voices, The Voice leaves much to be desired..;1;0;0;27/10/2016;Brasil;
RT : Mateus, vc emocionou a gente!!! ??  ;RT : Matthew, you touched us!!! can?;1;0;71;27/10/2016;Guarulhos, Brasil;
   http  Keegan Allen Officially Wrapped His Last Day On "PLL" And It's Em... http ;http Keegan Allen Officially Wrapped His Last Day On "PLL" And It's On... http;2;0;0;26/10/2016;;
   http  19 Photos Of Kids And Pets That Will Even Make Assholes Say, "Aww... http ;http 19 Photos Of Kids And Pets That Will Even Make Assholes Say, "Aww... http;2;0;0;27/10/2016;;
Hoje tem  bebê!  Lá em nosso canal do youtube já tem vídeo fresquinho: http  http ;Today is no baby! There on our youtube channel already has the video chilled: http;2;9;3;27/10/2016;;
   http  Get A Great Book Recommendation Every Week With The BuzzFeed Book... http ;http Get The Great Book Recommendation Every Week With The BuzzFeed Book... http;2;0;0;25/10/2016;;
?  ?  no  ? http  órter    ??  ?;? ? on ? http órter ? ? can;2;0;0;27/10/2016;Araçatuba-SP (Brasil);
RT : Kassia Marvila já esperava reação dos técnico 'Imaginava que fossem dizer que minha voz parece de homem' ? ? https /…;RT : Kassia Page already expected reaction of the technical 'know that they say that my voice seems to man' ? ? https /...;2;0;2;27/10/2016;Recife;
Melhor apresentação pra começar o dia! Me apaixonei por ele <3 <3 <3    http ;Better presentation to start the day! I fell in love with it <3 <3 <3 http;3;0;0;26/10/2016;Brasil;
   ta sugando ja kkkkkkk;ta sucking already.;1;0;0;27/10/2016;Vitória, Brasil;
RT : Bricia Helen arrasou cantando Jessie J nas audições as cegas. ??  http ;RT : Bricia Helen razed singing Jessie J in the hearings to the blind. ?? http;1;0;16;26/10/2016;Giulia ?Faby ? Vivi;
    Saúde e felicidade eterna a vcs. Neide de Lourdes Mastelini  amo o Big Brother Brasil, The ;Health and eternal happiness to you guys. Neide de Lourdes Mastelini love Big Brother Brazil, The;2;1;0;27/10/2016;Lins/SP Brasil;
RT : Quando os participantes cantam melhor que os jurados ;RT : When the participants sing better than the judges;2;0;1;26/10/2016;Brasil;
Tiago Iorc em uma vibe de apresentação às cegas do The Voice . ;Tiago Iorc in a vibe of the presentation to the blind of the Voice .;2;0;0;25/10/2016;Belo Horizonte;
   http  Plus-Size Women Tried On Halloween Costumes And It Did Not Work O... http ;http Plus-Size Women Tried On Halloween Costumes And It Did Not Work... http;2;0;0;25/10/2016;;
RT : Tô chorando porque descobri que a  me segue nas redes sociais ?? melhor técnica!!  …;RT : I'm crying because I found out that the follow me on the social networks ?? best technique!! ...;2;0;26;27/10/2016;Itabuna, Brasil;
RT : Vem Kassia ?!!! Bem-vinda ao   http ;RT : Come Kassia ?!!! Welcome to http;2;0;161;27/10/2016;Guarulhos, Brasil;
  ;;0;1;1;27/10/2016;;
RT : .  se emociona,  fica chocado e mais! Veja o que vai rolar no  de hoje: https /…;RT : . if moved, shocked and more! See what you are going to roll in today: https /...;3;0;24;27/10/2016;Bahia;
RT : Tô chorando porque descobri que a  me segue nas redes sociais ?? melhor técnica!!  …;RT : I'm crying because I found out that the follow me on the social networks ?? best technique!! ...;2;0;26;26/10/2016;?;
   http  Literally Just 19 Hilarious Tweets From Matthew Gray Gubler http ;http Literally Just 19 Hilarious Tweets From Matthew Gray Gubler http;1;0;0;27/10/2016;;
Anciosa para começar The voice  com os jurados + Amados do Brasil       ;Anciosa to begin The voice with the judges + Beloved of Brazil;2;0;0;27/10/2016;;
Só uma palinha ??  http ;Only a makes you think ?? http;2;3;0;26/10/2016;Rio de Janeiro, Brasil;
  http ;http;2;0;0;26/10/2016;Brasília, Brasil;
e tem  hoje não posso dormir hein;and has today I can't sleep eh;2;0;0;27/10/2016;Pguá;
   Lindo!! Vai ser demais, não vejo a hora de assistir e te ver arrasando. ó ???;Beautiful!! Will be too much, I can't wait to watch and see you destroyed. o ?for sorting me out?;1;1;1;27/10/2016;Osasco SP;
      9!;9!;2;0;0;27/10/2016;CE/Brasil;
16????????? ;16?????????;2;0;0;27/10/2016;;
Hoje é dia de  ?;Today is the day of ?;2;1;0;27/10/2016;+55027 ;
RT : Que demora pro ;RT : That takes a pro;2;0;1;27/10/2016;021;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Brasil;
RT :  começa já! Eitaaaaaaa! A final... ?? http ;RT : start now! Eitaaaaaaa! The end... can? http;2;0;816;27/10/2016;Bahia;
Hoje tem    ??;Today has can?;2;0;0;27/10/2016;;
Hoje tem  ;Today has;2;0;0;27/10/2016;fuck;
RT : Dançando com  loucamente! http    http ;RT : Dancing with crazy for you! http http;2;0;68;27/10/2016;Guarulhos, Brasil;
RT : Tô chorando porque descobri que a  me segue nas redes sociais ?? melhor técnica!!  …;RT : I'm crying because I found out that the follow me on the social networks ?? best technique!! ...;2;0;26;26/10/2016;;
   http  15 Alternatives To Expensive Products That Will Save You So Much ... http ;http 15 Alternatives To Expensive Products That Will Save You So Much ... http;2;0;0;26/10/2016;;
   http  13 Horror Movie Posters Reimagined With Polymer Clay http ;http 13 Horror Movie Posters Reimagined With Polymer Clay http;2;0;0;27/10/2016;;
RT : ISSO É TOMBAMENTO,  NÃO A BUNDA DA ANITTA NÉ ???? http ;RT : THIS IS TIPPING, NOT THE BUTT OF the ANITTA RIGHT for sorting me out??? http;2;0;3;26/10/2016;Cachoeira Dourada Goiás;
   http  This Adorable Russian Grandma Is Spending Her Retirement Finally ... http ;http This Adorable Russian Grandma Is Spending Her Retirement the Finally ... http;2;0;0;26/10/2016;;
RT : eu no momento  http ;RT : I at the moment http;2;0;59;25/10/2016;Na merda;
RT :  recado pro crush http ;RT : scrap pro crush http;2;0;4;26/10/2016;SC-Blumenau;
RT : - vamo no cinema? - não posso - eu pago -  http ;RT: rt: at the cinema? - I can not - I get paid - http;2;0;666;26/10/2016;Brasil;
Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó  … http ;Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ... http;3;383;53;27/10/2016;Brasil;
queria muito ver o  hoje, mas estou com sono ...;I really wanted to see today, but I'm sleepy ...;3;0;0;27/10/2016;Petrópolis, Brazil;
Hoje é dia de  ?;Today is the day of ?;2;7;4;27/10/2016;Siga nas redes: mundoleitte;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Divinopolis MG;
RT : E aí? Numa escala 'técnicos do ' como vocês estão hoje? http ;RT : AND then? On a scale of 'technical' how are you today? http;2;0;51;27/10/2016;Osasco SP;
  o que você acha desses programas   ? Vc acredita que existe algum talento no meio desses modinhas?;what do you think of these programs ? You believe that there is some talent in the middle of these fads?;2;0;0;27/10/2016;Campinas, Brasil;
  ai c jura amigo? Nao puxa saco da band não please! Vai assistir  vai...;ai c jura friend? Not pull bag the band does not please! Will watch will...;1;0;0;26/10/2016;Brasil, SP;
      uhuuuuuuuuuuuuu! amoooo;uhuuuuuuuuuuuuu! looove;2;2;0;27/10/2016;Caxias do Sul, Brasil;
RT : "oi meu nome é Taylor Swift" ;RT : "hi my name is Taylor Swift";2;0;2;27/10/2016;;
RT : Minha porta de entrada pro The Voice Brasil.!!! *-* http ;RT : My port of entry pro The Voice Brasil.!!! *-* http;2;0;63;27/10/2016;onde a má fé não faz morada ;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;Rio de Janeiro, Brasil;
Hoje tem   amo muito;Today you must love her very much;2;0;0;27/10/2016;;
RT : Uhul, hoje é dia de !!! ? A formação dos times continuam e to muito ansiosa para conhecer todo o …;RT : Uhul, today is the day !!! ? The formation of teams continue and to very anxious to know all the ...;2;0;6;27/10/2016;@FcMichelTeloCps;
RT : não queria dizer nada, mas acho que vocês deveriam ver o The Voice hoje ??   ;RT : not wanted to say anything, but I think that you should see the The Voice today ??;2;0;8;27/10/2016;;
      só técnico ruim. Sdds the voice DE qualidade, so os gringos MESMO...;only technical bad. Sdds the voice quality, so the gringos the SAME...;2;0;0;27/10/2016;Winterfell, Westeros;
Dps do lacre de ãe daqui a pouco tem o lacre do  ó. AMO!   ;Dps seal of ie v soon has the seal of the o. LOVE!!!;2;1;1;27/10/2016;Campinas, São Paulo;
Já quero as batalhas no The voice e a   junto ;I want the battles on The voice, and the next;2;1;0;27/10/2016;World;
RT : não queria dizer nada, mas acho que vocês deveriam ver o The Voice hoje ??   ;RT : not wanted to say anything, but I think that you should see the The Voice today ??;2;0;8;27/10/2016;;
RT : .  se emociona,  fica chocado e mais! Veja o que vai rolar no  de hoje: https /…;RT : . if moved, shocked and more! See what you are going to roll in today: https /...;3;0;24;27/10/2016;Lages - SC;
Bom Dia    http ;Good Day http;2;0;0;27/10/2016;;
RT : ?? Muito amor envolvido! Vem ver o  cantando a música que fez quando a filha nasceu. ? http ;RT : ?? a Lot of love involved! Come to see the singing the music that he made when his daughter was born. for sorting me out http;1;0;17;26/10/2016;Rio de Janeiro, Brasil;
RT : não queria dizer nada, mas acho que vocês deveriam ver o The Voice hoje ??   ;RT : not wanted to say anything, but I think that you should see the The Voice today ??;2;0;8;27/10/2016;Nova Iguaçu, Brasil;
RT : Uhul, hoje é dia de !!! ? A formação dos times continuam e to muito ansiosa para conhecer todo o …;RT : Uhul, today is the day !!! ? The formation of teams continue and to very anxious to know all the ...;2;0;6;27/10/2016;;
RT : Moradora de SC vira as quatro cadeiras no : http  http ;RT : who lives in SC he saw the four chairs at : http http;2;0;8;27/10/2016;Nova Iguaçu, Brasil;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;Balneário Camboriú, Brasil;
HOJE TEM QUEEN MILK E EU TÔ COMO? ???   http ;TODAY HAS QUEEN MILK AND I'M LIKE? ??? http;2;3;0;27/10/2016;Santa Catarina, Brasil;
Hoje é dia de   http ;Today is the day http;2;1;0;27/10/2016;;
justo hoje , tem  e  ?;fair to today , has and ?;3;0;0;27/10/2016;São Luís - MA;
RT : E aí? Numa escala 'técnicos do ' como vocês estão hoje? http ;RT : AND then? On a scale of 'technical' how are you today? http;2;0;51;27/10/2016;Brazil;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Nova Iguaçu, Brasil;
      meus jurados preferidos,estou aqui só esperando vcs,?amo vcs;my judges favorite,I'm just here waiting for you,?I love you guys;1;1;0;27/10/2016;São José do Egito, Pernambuco;
RT : Tantos sorrisos por aí e eu querendo o seu  http ;RT : so Many smiles there and I wanting to your http;3;0;6;26/10/2016;No meu quarto mesmo.;
   http  21 Pictures That Will Make You So Goddamn Grateful For The Intern... http ;http 21 Pictures That Will Make You So Goddamn Grateful For The Intern... http;2;0;0;27/10/2016;;
tá quase ;I have;2;0;0;27/10/2016;Rio de Janeiro, Brasil;
RT : quando esse talento vai entra pra cantar  http ;RT : when this talent will enters to sing http;2;0;210;27/10/2016;013 ??;
Atual edição do  bomba na audiência e já supera a edição passada!;The current edition of the pump at the hearing and has surpassed the last edition!;3;1;0;26/10/2016;Brasil;
  convidem a Ludmilla pra ir no pgm NUNCA PEDI NADA;ask Ludmilla to go in the pgm I have NEVER ASKED for ANYTHING;2;0;0;27/10/2016;Brasil;
Ainda bem que para todos os efeitos existe o   ;Thankfully, for all effects, there is the;2;1;0;27/10/2016;Búzios-RJ BRASIL;
RT : ISSO É TOMBAMENTO,  NÃO A BUNDA DA ANITTA NÉ ???? http ;RT : THIS IS TIPPING, NOT THE BUTT OF the ANITTA RIGHT for sorting me out??? http;2;0;3;26/10/2016;Brasil;
RT : Eu acho que se a Globo colocasse  às quintas depois de  pra ter uma média razoável de 14-15 pontos;RT : I think that if the Globe put on Thursdays after to have a reasonable average of 14-15 points;2;0;1;25/10/2016;nem aí;
   http  The Museum Of Modern Art Just Acquired The First Set Of Emojis Fr... http ;http The Museum Of Modern Art Just Acquired The First Set Of Emojis Fr... http;2;0;0;26/10/2016;;
   http  Donald Trump Slammed Hillary Clinton For Going To An Adele Concer... http ;http Donald Trump Slammed Hillary Clinton Is Going To An Adele Concer... http;2;0;0;26/10/2016;;
Fica mt nítido que no  os candidatos são mt mais bem preparados e orientados. Mt difícil alguém desafinar assim. ;It is very clear that the candidates are mt more well prepared and oriented. Mt difficult for someone to de-tune as well.;1;1;0;27/10/2016;Brasil;
RT : Joana Castanheira fez uma versão toda lindinha de Toxic, da ! ? Olha só que suces http ;RT : Joana Castanheira made a version of the entire poppet of Toxic, of ! Can just look at that suces http;2;0;29;27/10/2016;florianópolis, sc;
   http  We Can All Stop Trying Because This Family Just Won Halloween 201... http ;http We Can All Stop Trying Because This Family Just Won Halloween 201... http;2;0;0;27/10/2016;;
RT : E aí? Numa escala 'técnicos do ' como vocês estão hoje? http ;RT : AND then? On a scale of 'technical' how are you today? http;2;0;51;27/10/2016;South Carolina, USA;
3 forever and ever http ;3 forever and ever http;2;0;0;27/10/2016;Rio de Janeiro, Brasil;
  é hoje depois de  !;is now after you !;2;0;0;27/10/2016;Ubatuba, São Paulo;
    Aqui tbm tem TheVoice hj inicia. http ;Here he has TheVoice hj starts. http;1;0;0;27/10/2016;;
Uhul, hoje é dia de !!! ? A formação dos times continuam e to muito ansiosa para conhecer todo o… http ;Uhul, today is the day !!! ? The formation of teams continue and to very anxious to know all the... http;2;0;6;27/10/2016;Campinas, São Paulo;
RT : Ja gostei dela Signo e séries. ;RT : I liked her characters and series.;2;0;2;27/10/2016;;
RT : Ja quero o Bruno fazendo isso ao vivo  http ;RT : I want the Bruno doing it live! http;2;0;440;26/10/2016;Brasília, Distrito Federal;
RT : ?? Muito amor envolvido! Vem ver o  cantando a música que fez quando a filha nasceu. ? http ;RT : ?? a Lot of love involved! Come to see the singing the music that he made when his daughter was born. for sorting me out http;1;0;17;26/10/2016;Campinas, São Paulo;
RT : Hoje tem ! Quem tá animado tuíta comigo Ajayô!!!   http ;RT : Today has ! Who's excited tuíta me Ajayô!!! http;2;0;34;27/10/2016;The Great State of New York;
RT : Com vocês, a nova revelação do , nossa princesa do vibrato gostoso e da voz… http ;RT : With you, the new revelation , our princess of the vibrato nice and the voice... http;2;0;115;27/10/2016;Petrópolis, Rio de Janeiro;
Hoje é o penúltimo dia de audições às cegas. Definam o  em uma palavra até agora. ;Today is the penultimate day of the hearings to the blind. To define a word until now.;2;16;8;27/10/2016;Siga nas redes: mundoleitte;
   http  Lady Gaga Is The Latest Carpool Karaoke Guest And It's Obviously ... http ;http Lady Gaga Is The Latest Carpool Karaoke Guest And It's Obviously ... http;2;0;0;26/10/2016;;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Santa Catarina ;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;;
Hoje tem ;Today has;2;0;0;27/10/2016;;
6 - ansiedade pro tvbr hj à noite e 5 pq tem  com o  arrasando mais uma semana ?? http ;6 - anxiety pro tvbr hj in the evening and 5 pq has with the devastating more a week can? http;2;0;0;27/10/2016;São Lourenço, Brasil;
RT : Hora de saber quem tá no topo dos vídeos mais vistos no ! ? Olha aí: http  http ;RT : Time to know who's at the top of the most viewed videos in the ! ? Look there: http http;3;0;13;27/10/2016;Belo Horizonte, Brasil;
RT : Ela é boa mas  é Joelma mô bem!!! Inconfundível!  http ;RT : It is good but it is Joelma mô well!!! Unmistakable! http;1;0;138;25/10/2016;;
RT : Joana Castanheira fez uma versão toda lindinha de Toxic, da ! ? Olha só que suces http ;RT : Joana Castanheira made a version of the entire poppet of Toxic, of ! Can just look at that suces http;2;0;29;27/10/2016;;
RT : Moradora de SC vira as quatro cadeiras no : http  http ;RT : who lives in SC he saw the four chairs at : http http;2;0;8;27/10/2016;;
   http  How Garbage Are Your Opinions About DC Comic Book Movies? http ;http How Garbage Are Your Opinions About DC Comic Book Movies? http;2;0;0;27/10/2016;;
   http  33 Essential Tips For Aspiring Writers http ;http 33 Essential Tips For Aspiring Writers http;2;0;0;26/10/2016;;
RT : Ela é boa mas  é Joelma mô bem!!! Inconfundível!  http ;RT : It is good but it is Joelma mô well!!! Unmistakable! http;1;0;138;27/10/2016;Brazil;
RT : .  se emociona,  fica chocado e mais! Veja o que vai rolar no  de hoje: https /…;RT : . if moved, shocked and more! See what you are going to roll in today: https /...;3;0;24;27/10/2016;;
