Tweet;Tradução;Sentimento;Favoritos;Retweets;Data;Location;
RT : Hoje é dia de The Voice Brasil!!! Bora curtir junto com a gente. http ;RT : Today is the day of The Voice Brazil!!! Bora enjoy along with us. http;2;0;21;27/10/2016;Teresina, Piauí;
Kassia Marvila canta 'Coleção' http ;Kassia Page sings 'Collection' http;2;0;0;27/10/2016;São Paulo -  Brasil;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;Natal-RN   ;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;26/10/2016;;
RT : Novo “The Voice Brasil” já supera temporada anterior http  http ;RT : New “The Voice Brazil” has surpassed the previous season http http;2;0;1;26/10/2016;Teresina, Piauí;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;;
RT : Rapidinhas do dia: “Anaju Dorigon é confirmada em Belaventura” http  http ;RT : Quickies of the day: “Anaju Dorigon is confirmed in Belaventura” http http;2;0;3;27/10/2016;RJ;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;bea/ ddlovato;
RT : Anjos meeeus.. se vocês pudessem escolher a próxima música que eu vou cantar no The Voice Brasil, qual seria!?;RT : Angels meeeus.. if you could choose the next song that I will sing on The Voice Brazil, what would it be!?;1;0;21;26/10/2016;Brasil/ Rio de Janeiro;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Manaus;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;São Januário, RJ ;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;;
RT : The voice americano é taaaaao melhor que o the voice Brasil;RT : The voice american is taaaaao better than the voice Brasil;2;0;1;26/10/2016;;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Catalunha, Espanha;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Vila Velha, Brasil;
Esperando The voice Brasil começar;Waiting for The voice Brasil start;2;1;2;27/10/2016;;
Daqui a pouco vou ver the Voice Brasil???;Soon I'll see the Voice Brasil???;2;1;0;27/10/2016;;
 : Escolham uma menção para usarmos durante o The Voice Brasil hoje (27/10 ;: Choose a term for us to use during the The Voice Brazil today (27/10;1;2;3;27/10/2016;Brasil;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Mimoso do Sul, Brasil;
Claudia Leitte canta 'Magalenha' nas Audições - 'The Voice Brasil' | 5ª Temporada http ;Claudia Leitte canta 'Magalenha' in the Auditions - 'The Voice Brazil' | Season 5, http;2;0;0;27/10/2016;Salvador, Brasil;
RT : Anjos meeeus.. se vocês pudessem escolher a próxima música que eu vou cantar no The Voice Brasil, qual seria!?;RT : Angels meeeus.. if you could choose the next song that I will sing on The Voice Brazil, what would it be!?;1;0;21;26/10/2016;Nois se vê por ai;
RT : Anjos meeeus.. se vocês pudessem escolher a próxima música que eu vou cantar no The Voice Brasil, qual seria!?;RT : Angels meeeus.. if you could choose the next song that I will sing on The Voice Brazil, what would it be!?;1;0;21;26/10/2016;084;
RT : Ainda bem que amanhã tem The Voice Brasil... Pq eu sempre me decepciono com o ;RT : tomorrow has The Voice Brazil... because I always me decepciono with the;2;0;19;27/10/2016;+011;
Ainda bem que amanhã tem The Voice Brasil... Pq eu sempre me decepciono com o ;Even though tomorrow has The Voice Brazil... because I always me decepciono with the;2;22;19;27/10/2016;markinsanttus@gmail.com;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;Rio Grande, Rio Grande do Sul;
RT : Muito boa noite depois desse tombamento! http    http ;RT : Very good night after this tipping! http http;3;0;217;26/10/2016;salvador;
Equipe The Voice Brasil !   with repostapp ???   http ;Team The Voice Brazil ! with repostapp --- http;2;0;0;26/10/2016;Teresópolis RJ;
RT :  Quinta é dia de? The Voice Brasil! Não vai perder heim, é logo depois de "A Lei do Amor". 22 0min. http ;RT : Thursday is the day? The Voice Brazil! Will not miss heim, is soon after "The Law of Love". 22 0min. http;2;0;2;27/10/2016;Fortaleza, Ceará;
ops, the voice brasil* rs;ops, the voice brasil* rs;3;1;0;27/10/2016;Email: contato@milkbrasil.com;
Claudia Leitte vira piada com roupa bizarra no “The Voice Brasil” http ;Claudia Leitte turn to joke with clothes, bizarre in “The Voice Brasil” http;2;0;0;27/10/2016;Minas Gerais, Brasil;
RT : Anjos meeeus.. se vocês pudessem escolher a próxima música que eu vou cantar no The Voice Brasil, qual seria!?;RT : Angels meeeus.. if you could choose the next song that I will sing on The Voice Brazil, what would it be!?;1;0;21;26/10/2016;Estados Unidos;
Veja os shows do 'The Voice Brasil' que mais bombaram após a ... - http  http ;See the shows of 'The Voice Brasil' most bombaram after the ... - http http;3;0;0;27/10/2016;Brasil;
Rapidinhas do dia: “Mariano descobre tumor no cérebro ao sofrer acidente do Saltibum” http  http ;Quickies of the day: “Mariano discovers brain tumor when he suffered the accident of Saltibum” http http;2;4;2;27/10/2016;;
RT : Hoje é dia de The Voice Brasil!!! Bora curtir junto com a gente. http ;RT : Today is the day of The Voice Brazil!!! Bora enjoy along with us. http;2;0;21;27/10/2016;;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Guararapes;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Gaúcha  ;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;Campos/RJ Brasil;
quais são os horários do the voice brasil???;what are the hours of the voice brazil???;2;0;0;27/10/2016;28.04 stranger;
Gostei de um vídeo  http  Fernands – Travessia The Voice Brasil 2015;I liked a video http Fernands – Travessia The Voice Brasil 2015;3;0;0;26/10/2016;São Luiz do Norte - GO;
The Voice Portugal 7x1 The Voice Brasil;The Voice Portugal 7x1 The Voice Brasil;2;1;0;26/10/2016;Goianésia Go;
o que é Xfactor se compararmos com essa obra prima?  Me Espera - The Voice Brasil 2016 de Lilian & Layan… http ;what is Xfactor if we compare with this masterpiece? Awaits Me - The Voice Brasil 2016 Lilian & Layan... http;2;0;0;26/10/2016;LaLaLand;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;26/10/2016;;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;;
Há um tempo atrás eu estaria em cólicas ansiosa com o The Voice, mas essa temporada tá bem bosta, bem nível Brasil;A while ago I would be in cramps anxious with The Voice, but this season's well crap, and Brazil;1;0;0;27/10/2016;Porto Alegre, Brasil;
RT : Rapidinhas do dia: “Gravações de novo reino à todo vapor em A Terra Prometida” http  http ;RT : Quickies of the day: “the Recordings of the new kingdom to the whole steam in The Promised Land” ... http;2;0;4;27/10/2016;RJ;
Rick se vc quer so a voz vira jurado do the voice Brasil então amore ;Rick if you want to so the voice turns on the jury of the voice Brazil then amore;2;0;0;27/10/2016;Serra, Brasil;
RT : Muito boa noite depois desse tombamento! http    http ;RT : Very good night after this tipping! http http;3;0;217;26/10/2016;;
  a ariana as meninas do fifth harmony e que fique rico e também que ganhe o the voice brasil quando participar <3;the ariana girls of fifth harmony and that it is rich and also win the the voice brasil when you join <3;3;1;0;26/10/2016;;
Vamos ajudar nosso amigo Lumi King Lumi Tkih a vencer o The Voice Brasil ! http ;Let's help our friend Lumi King Lumi Tkih to win the The Voice Brazil ! http;3;0;0;27/10/2016;Porto Alegre/RS;
RT : Anjos meeeus.. se vocês pudessem escolher a próxima música que eu vou cantar no The Voice Brasil, qual seria!?;RT : Angels meeeus.. if you could choose the next song that I will sing on The Voice Brazil, what would it be!?;1;0;21;27/10/2016;Beverly Hills, CA;
Atribuí nota 10 ao episódio 5x4 - Ep. 5x4 de The Voice Brasil http  ;Assign note 10 to the episode 5x4 - Ep. 5x4 of The Voice Brazil http;2;0;0;27/10/2016;Recife, Brasil;
  Bruno virou meu crush depois que o vi em The Voice, acho q isso aconteceu com o Brasil todo, não é mesmo gente??;Bruno became my crush after I saw him in The Voice, I think this happened with the Brazil, is not the same as us??;2;2;0;26/10/2016;;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;;
Hoje tem The Voice Brasil !! ?;Today has The Voice Brasil !! ?;2;0;0;27/10/2016;;
The voice Brasil;The voice Brasil;2;0;2;27/10/2016;boobslandia;
Marquei como visto The Voice Brasil - 5x3 - Ep. 5x3 http  ;Marked as seen on The Voice Brazil - 5x3 - Ep. 5x3-http;2;0;0;27/10/2016;Paranaguá, Paraná;
The Voice Brasil 27/10/2016 – Confira os destaques do Programa http  http ;The Voice Brasil 27/10/2016 – Check out the highlights of the Program http http;2;0;0;27/10/2016;Aracaju/ Sergipe;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;16.01.2016 ?;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Cruzeiro do Sul, Acre;
Noite de Superliga (Masc. e Fem.) e The Voice Brasil ?;Night after to track it (Masc. and Fem.) and The Voice Brazil ?;2;0;0;27/10/2016;Araçatuba, SP - Brasil;
RT : Daqui a pouco tem The Voice Brasil! ;RT : Here's the little have The Voice of Brazil!;2;0;2;27/10/2016;caçando uns pokemao;
RT : The voice Brasil;RT : The voice Brasil;2;0;2;27/10/2016;Angola;
Ainda bem que hoje tem The Voice Brasil pra melhorar meu dia;Thankfully, today has The Voice Brasil to improve my day;3;0;0;27/10/2016;Rio Grande do Sul, Brazil;
Ninguém sabe canta no The Voice Brasil e no xFactor Brasil aceitem;No one knows she sings in The Voice Brazil and in the xFactor Brazil accept;1;0;0;27/10/2016;Curitiba;
The voice Brasil é um lixo;The voice Brazil is a garbage;1;0;0;27/10/2016;Centro, Campo Grande;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Carioca,Brazil ;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;;
RT : Eu achava The Voice Brasil ruim. Até ver o X-Factor da Band  - http   via ;RT : I thought The Voice Brasil bad. Until you see the X-Factor of the Band - http via;2;0;12;26/10/2016;Uberlândia, Minas Gerais;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Natal - RN;
  ganhar o the voice brasil com a banda: Renata e as Sequinhas;win the the voice brazil with the band: Renata and Sequinhas;3;5;0;26/10/2016;Inferno Astral;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Rio de Janeiro, Brasil;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Rio de Janeiro, Brasil;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;26/10/2016;;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;;
RT : Hoje é dia de The Voice Brasil!!! Bora curtir junto com a gente. http ;RT : Today is the day of The Voice Brazil!!! Bora enjoy along with us. http;2;0;21;27/10/2016;Osasco SP;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Tricolor em toda terra ;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Natal RN;
RT : ? assiste the voice brasil ?;RT : ? watch the voice brasil ?;2;0;55;26/10/2016;;
RT : Boa noite meus queridos.!! Alguém mais aqui tá ansioso pra segunda fase do The Voice Brasil ou só eu!? haha ;RT : Good night my dear.!! Someone else here's looking forward to the second phase of the Voice Brazil or just me!? haha;1;0;11;25/10/2016;Jeremy rt Ariana  follows;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;Brasil;
